key,atom,a0.25_rp1.5,a0.25_rp2.5,a0.5_rp1.5,a0.5_rp2.5,a1.0_rp1.5,a1.0_rp2.5
2D-068,3,1.42999115377,0.125937700535,1.52571317972,0.267152089735,1.66260087187,0.836860521721
2D-068,4,1.41168833112,0.0994376104645,1.61353177433,0.200844888485,1.7609307367,0.721333662824
2D-068,5,1.38705705452,0.21475974781,1.5670827327,0.335423423256,1.74628552418,0.870308092482
2D-068,6,0.981448229469,0.0125339368813,1.05560881837,0.0369038789312,1.08206667055,0.370414639303
2D-068,7,1.41144000492,0.0993507479819,1.61353177124,0.200761988518,1.76098307438,0.721220621154
2D-069,0,1.51585247824,0.29892381447,1.57641796315,0.381227979033,1.73303504434,0.905738559987
2D-069,1,1.74475484996,0.156214510043,1.88632786988,0.342214324726,2.06979130308,1.12467547958
2D-069,2,1.50726595787,0.258164031026,1.55889956094,0.373719975998,1.72204781642,0.916291949322
2D-069,3,1.47125430349,0.285443159844,1.52164969823,0.435745655663,1.71926770321,1.00037953629
2D-069,4,1.32555909624,0.177334546935,1.54381486223,0.34580971671,1.76612761351,0.937624662357
2D-069,5,1.45973377849,0.371673397087,1.63871985705,0.587596062576,1.97057777333,1.17034421139
2D-069,6,0.935671100317,0.204163914102,1.0422254999,0.268675152985,1.17151708676,0.616461158636
2D-069,7,1.34560606206,0.379696115598,1.55551283865,0.565642420188,1.86866824484,1.16326938975
2D-070,0,1.51112230451,0.21180057945,1.81126829815,0.478853095408,2.15383790173,1.26570900914
2D-070,1,1.51059574861,0.154219134884,1.58260720282,0.301493761014,1.73496446764,0.897374137487
2D-070,2,1.82875312078,0.222765180733,1.9250843969,0.396070387222,2.10740885979,1.16713102062
2D-070,3,1.01383776975,0.13565874749,1.27163242734,0.323373004255,1.50946153227,0.894891148164
2D-070,4,1.3732336394,0.188037420044,1.56303949679,0.355606667545,1.77546314903,0.960562556508
2D-070,5,1.48658936904,0.148672662118,1.57397336894,0.201129832129,1.65289254392,0.710671583334
2D-070,6,1.49524454973,0.231946065004,1.57887451066,0.3346246255,1.73488110963,0.873776498272
2D-070,7,1.50291159541,0.241780901258,1.60912438294,0.383751429722,1.80368304388,0.941875858768
2D-071,0,0.926651493523,0.260146024981,1.0333207694,0.431872067392,1.26242205253,0.830734190123
2D-071,1,1.48060627474,0.185379689287,1.56722966802,0.233917791255,1.65798586765,0.743585494475
2D-071,2,1.49280835197,0.267372591563,1.56811672335,0.358779134737,1.72350184229,0.888127691205
2D-071,3,1.37081141121,0.162111601935,1.55784645021,0.324687760145,1.75956579106,0.930664360638
2D-071,4,1.49780217011,0.274568436377,1.61006321696,0.403022698888,1.81696675543,0.954688494648
2D-071,5,1.77367114593,0.278402045332,1.88755851947,0.434389049411,2.08376625695,1.2024243255
2D-071,6,1.41939807634,0.269315929036,1.61529124583,0.501217594691,1.92396656438,1.13321821506
2D-071,7,1.47564003084,0.301879141141,1.55258191583,0.421488411418,1.74093007102,0.966045951224
2D-072,0,1.46969685282,0.0867550325626,1.57467838766,0.239084761905,1.71137783013,0.818991086207
2D-072,1,1.84724894987,0.146357486164,1.98001642613,0.423802999354,2.23517865752,1.26872370133
2D-072,2,1.51151166917,0.189904883108,1.60462432408,0.34045792903,1.77918706551,0.934374937091
2D-072,3,1.67403137402,0.0927974871478,1.80965185702,0.17761503131,1.88377423003,0.900967026395
2D-072,4,1.90507174487,0.144926289031,1.98589293123,0.324736144871,2.14924615742,1.08582028468
2D-072,5,1.51333130644,0.257162213179,1.57842092797,0.456182873809,1.80746246197,1.05536183318
2D-072,6,1.6741822737,0.0928504000581,1.80962762428,0.177659416457,1.88371213066,0.901036344856
2D-072,7,1.45565256664,0.0813005776382,1.56820432751,0.224868734052,1.70309694605,0.802118969307
2D-073,0,1.43166066034,0.134011555524,1.59312291725,0.257877562236,1.75992419126,0.830716253479
2D-073,1,0.718763553501,0.119032193617,1.03503092981,0.135161198563,1.18376356088,0.431495336204
2D-073,2,1.43152904175,0.132974532108,1.59282231166,0.257028910762,1.7591774436,0.829681495499
2D-073,3,0.719235500249,0.118047070514,1.03500401987,0.135539258967,1.18353816766,0.43278471257
2D-073,4,0.719068896916,0.118887144483,1.03503808272,0.135037687107,1.18361992531,0.431420205046
2D-073,5,1.431063631,0.13287352967,1.59277350571,0.256941969405,1.75920771902,0.829547889606
2D-073,6,0.719484946102,0.117796416185,1.03500732604,0.135321522575,1.18336857515,0.432609029933
2D-073,7,1.43184054122,0.13409350982,1.59301372734,0.257963413093,1.75976185369,0.830863828482
2D-074,0,0.743397247015,0.229187475966,1.04183989997,0.254929568167,1.22276638889,0.556869182568
2D-074,1,1.45559899675,0.211162106332,1.53323588585,0.255766909891,1.63094501958,0.770459116121
2D-074,2,0.638896422935,0.104945457577,1.02905893356,0.136544482759,1.19902972587,0.428030710656
2D-074,3,0.639494124906,0.105085641289,1.02921835649,0.136660385933,1.19899259,0.428205598003
2D-074,4,0.686731032952,0.0498520841526,1.0124884522,0.0693510166274,1.15646451002,0.362632629205
2D-074,5,0.686731032952,0.0498520841526,1.0124884522,0.0693510166274,1.15646451002,0.362632629205
2D-074,6,1.45623371384,0.211327463385,1.5332405264,0.255979121244,1.63086798635,0.770772441467
2D-074,7,0.74343426125,0.229088234207,1.04165759431,0.254795829523,1.22253243086,0.556746460201
2D-075,0,0.703431816275,0.302099797591,1.03724096707,0.423947560479,1.34586450202,0.758754292972
2D-075,1,0.703402262193,0.301353945664,1.03731761623,0.423443976431,1.34589617622,0.758383936527
2D-075,2,1.51714821855,0.253351044437,1.59661819129,0.453223289932,1.83248680752,1.0669650362
2D-075,3,1.44710838384,0.0951881944143,1.56228694184,0.257623404666,1.72914833625,0.853477359321
2D-075,4,1.48942257662,0.195301508564,1.56012353536,0.239740373499,1.65459619503,0.752212262265
2D-075,5,1.48946733432,0.195300631112,1.55992030833,0.239632540905,1.6541783009,0.752121918991
2D-075,6,1.44687757372,0.0951133997585,1.5626237905,0.25756234687,1.72967299692,0.853502614537
2D-075,7,1.51697956354,0.253867978888,1.59654431048,0.453865316649,1.83276603897,1.06751707666
2D-076,0,1.89519673145,0.576664606696,1.95106042853,0.705861922483,2.23203135429,1.44112709525
2D-076,1,1.89512766974,0.576604921631,1.9509791416,0.705758231041,2.23187926481,1.44102515567
2D-076,2,1.41743153733,0.300664520621,1.58087845572,0.439246766472,1.80376979368,1.11772736053
2D-076,3,1.41738236305,0.30072558609,1.58090737293,0.439350519456,1.80387580296,1.11786745646
2D-076,4,1.89513163149,0.576603700167,1.95098949013,0.705733837515,2.23187048894,1.44098951873
2D-076,5,1.41744727715,0.300680701273,1.58088674126,0.439277910244,1.80379515837,1.11776342598
2D-076,6,1.41727142148,0.300707258245,1.58082271314,0.439342062366,1.80378754171,1.11787284059
2D-076,7,1.89539801556,0.576635689756,1.95115913313,0.705821258286,2.23209458495,1.4410820205
2D-077,0,0.652487127285,0.0684590387725,1.03324648481,0.0828669119644,1.18242420008,0.369908241515
2D-077,1,0.652510572361,0.0684590386992,1.03325137632,0.0828671409367,1.1824206533,0.369911188746
2D-077,2,0.652495898002,0.0684590374451,1.03324831461,0.082866996599,1.18242287281,0.369909343119
2D-077,3,0.652495921704,0.0684590387872,1.03324831958,0.0828669979035,1.18242286962,0.369909347087
2D-077,4,0.652498453805,0.0684590387725,1.03324884849,0.0828670225828,1.18242248685,0.369909665356
2D-077,5,0.65247500873,0.0684590386991,1.03324395697,0.0828667935315,1.18242603355,0.369906718051
2D-077,6,0.652489662107,0.0684590374451,1.0332470139,0.0828669356752,1.1824238163,0.369908559202
2D-077,7,0.652489638405,0.0684590387872,1.03324700897,0.0828669365166,1.18242382029,0.369908557211
2D-078,0,0.6526379416,0.0684119749504,1.03327723134,0.0828307583271,1.18238720235,0.369892518311
2D-078,1,0.652610183932,0.0684119715555,1.0332714372,0.0828304846176,1.18239139924,0.369889026494
2D-078,2,0.652675910605,0.0684119920186,1.03328517615,0.0828311417145,1.18238147357,0.369897303249
2D-078,3,0.652710219279,0.0684119888117,1.03329232629,0.082831474823,1.18237627887,0.369901614188
2D-078,4,0.652632949991,0.0684119749504,1.0332761795,0.0828307099362,1.18238795303,0.369891891004
2D-078,5,0.652660707659,0.0684119715556,1.03328197354,0.0828309783031,1.18238375403,0.369895377893
2D-078,6,0.6525941978,0.0684119920185,1.03326812043,0.0828303438034,1.18239383182,0.369887031305
2D-078,7,0.652559889126,0.0684119888115,1.0332609701,0.0828300061044,1.18239902415,0.369882716112
2D-079,0,1.44762900636,0.14883729974,1.58452979725,0.189107590001,1.67522222963,0.686892215474
2D-079,1,0.890647874006,0.234262780979,1.07416027281,0.295206366667,1.24672605724,0.625647656473
2D-079,2,1.38956047508,0.0651966120274,1.53410960308,0.21339056169,1.67405321075,0.79658108246
2D-079,3,1.5066563465,0.293345570237,1.61498427531,0.448191908878,1.84929385181,1.01516556425
2D-079,4,1.76514526251,0.0634681498553,1.88713848591,0.232936631298,2.01498171301,1.00989125753
2D-079,5,1.32311799706,0.170392111971,1.54595823899,0.295435380838,1.73997065773,0.859030238847
2D-079,6,1.44914486532,0.151589819592,1.56330544732,0.186442025812,1.64947552463,0.689331495273
2D-079,7,1.40951913809,0.104576884514,1.52829490369,0.146866406113,1.59758383916,0.656730621413
2D-080,0,0.653323278853,0.0681696407989,1.03341652195,0.0826436668683,1.18221053168,0.369800053937
2D-080,1,0.653320220388,0.068169640682,1.0334158858,0.0826436368498,1.18221099515,0.369799669354
2D-080,2,0.653416418419,0.0681696406821,1.03343590285,0.0826445784025,1.1821964196,0.36981176333
2D-080,3,0.653413359954,0.068169640799,1.03343526671,0.0826445485318,1.18219688317,0.369811378885
2D-080,4,0.653348431787,0.0681696401609,1.03342175439,0.0826439127288,1.18220671972,0.369803215827
2D-080,5,0.653348952838,0.0681696402119,1.03342186275,0.0826439178701,1.18220664076,0.36980328137
2D-080,6,0.653387726762,0.068169640212,1.03342993209,0.0826442973335,1.1822007664,0.36980815599
2D-080,7,0.653388247812,0.0681696401609,1.03343004045,0.082644302396,1.18220068741,0.369808221461
2D-081,0,1.405013128,0.275325503023,1.55441230995,0.405506353334,1.77503680189,0.947282078856
2D-081,1,0.408414137945,0.144938693284,0.531952528323,0.157156710737,0.621677692862,0.314367959452
2D-081,2,1.47769582171,0.276513015579,1.55972413653,0.322659572071,1.69284015339,0.835719220603
2D-081,3,1.47729214502,0.276665773094,1.55969248986,0.322792233244,1.69296979755,0.835802259376
2D-081,4,1.50696614398,0.221854316764,1.6303693189,0.416362537508,1.87131026855,1.02160156854
2D-081,5,1.50700466067,0.221671877089,1.63040716876,0.416145713557,1.87125339294,1.02153970597
2D-081,6,1.47396405649,0.105114103915,1.58686635825,0.238188088251,1.73660379328,0.826924805753
2D-081,7,1.47434496778,0.105130178249,1.58660626837,0.238230472827,1.73613430768,0.826906916768
2D-082,0,0.729166295834,0.174336808809,1.00930745667,0.255293050374,1.22370139827,0.583598566253
2D-082,1,1.39497479749,0.229309390117,1.57302974382,0.394823474035,1.80780766018,0.981800642741
2D-082,2,1.8613240123,0.150092891064,1.95875844293,0.343430377983,2.13608320409,1.12499857154
2D-082,3,1.38228200268,0.230384483484,1.55260947803,0.393813087623,1.77265507446,0.981933101653
2D-082,4,1.51088650598,0.236797192754,1.60444177373,0.376322727339,1.7974689092,0.944251710858
2D-082,5,1.48014426292,0.118100231613,1.57648195279,0.165466665419,1.64562488725,0.671273083355
2D-082,6,0.930524247821,0.160587362055,1.04227112283,0.243531604437,1.17032545415,0.59963548219
2D-082,7,0.71477140554,0.152042664374,1.01750452101,0.166321294224,1.18558587487,0.462479789038
2D-083,0,1.5133099405,0.223272008301,1.56096288455,0.287143099604,1.66532873304,0.807719814853
2D-083,1,1.28041941609,0.323650404685,1.48629786406,0.368494076913,1.6696837284,0.87385681016
2D-083,2,1.48521415135,0.37716078588,1.52814542579,0.449971339041,1.69876044277,0.981830730578
2D-083,3,1.47444074983,0.368502905655,1.55011058937,0.411485678033,1.70446602345,0.924730818856
2D-083,4,0.850458983596,0.2404798659,1.09314525844,0.39573781075,1.34418392059,0.765662119101
2D-083,5,0.826368722563,0.239167290612,1.06571664042,0.286643106974,1.23714498118,0.604560006596
2D-083,6,1.29029460081,0.324965762917,1.49873772343,0.444872534572,1.73458106731,0.992365324076
2D-083,7,1.42275588537,0.282906537423,1.53190862416,0.329572465857,1.66714893748,0.843762256557
2D-084,0,1.49159640408,0.448157808754,1.71308884271,0.564153425271,1.94247205615,1.30022623559
2D-084,1,1.37527640429,0.468829359342,1.51455570006,0.576885093488,1.77066249501,1.11283159599
2D-084,2,1.77689754666,0.506081508622,1.91928326782,0.700409704589,2.23696847753,1.4528237394
2D-084,3,1.42127137777,0.462533319212,1.61915413362,0.684886525132,1.98458062192,1.29881027457
2D-084,4,1.7546787644,0.48737037935,1.91912000706,0.665547601784,2.22300941519,1.40868756765
2D-084,5,1.66782076017,0.526475357681,1.84496519196,0.770135848808,2.21324113615,1.55171624862
2D-084,6,1.61303884322,0.351680333718,1.80136720126,0.557986492215,2.07524951582,1.32727938902
2D-084,7,1.4488768665,0.255964667455,1.74454616625,0.430641813594,1.9959294667,1.23428551413
2D-085,0,0.6632164659,0.0638582699782,1.02809877045,0.0795602911341,1.17608940156,0.368103847396
2D-085,1,0.663465391598,0.0638582737771,1.02817481793,0.0795621272688,1.17605978054,0.368136121657
2D-085,2,0.663388865263,0.0638582665441,1.02815215072,0.0795615313579,1.17606921548,0.368126169099
2D-085,3,0.663331282239,0.0638582664779,1.02814638932,0.0795606362231,1.17608160433,0.368118223906
2D-085,4,0.663503697867,0.0638582699787,1.02817864729,0.079562720923,1.176051535,0.368141405912
2D-085,5,0.66325477217,0.0638582737773,1.02810260014,0.0795608889248,1.17608115918,0.368109135385
2D-085,6,0.663344114829,0.0638582665436,1.02815030851,0.0795607307689,1.17608007696,0.368119887481
2D-085,7,0.663401697853,0.0638582664785,1.0281560699,0.0795616259513,1.17606768801,0.368127832724
2D-086,0,1.44611987637,0.205947065331,1.56118118772,0.264729054273,1.6847660787,0.776303232462
2D-086,1,1.45028155699,0.253188860809,1.58582001204,0.338780316953,1.74964705371,0.85681643151
2D-086,2,0.734166874779,0.0680198415855,1.05365977779,0.174349643953,1.22388943386,0.662302816425
2D-086,3,1.50238188185,0.225034425372,1.56711723584,0.258408221497,1.66117247417,0.766105292044
2D-086,4,1.73306550458,0.0415815042563,1.89451546445,0.192635246127,2.02694674653,0.940699862339
2D-086,5,1.48833734305,0.21065171785,1.57807589879,0.249580714617,1.6742462844,0.753944576828
2D-086,6,1.55757587222,0.185108083804,1.72375512279,0.320969977949,1.90833071413,0.995686635824
2D-086,7,1.48968572006,0.212021267005,1.60804848049,0.377193629224,1.81606114668,0.944237646253
2D-087,0,1.01832726037,0.290335832959,1.28254855733,0.389895725126,1.4867632885,0.923624262789
2D-087,1,1.39377467144,0.265893296807,1.63950209708,0.39720027447,1.89011537688,0.943438334296
2D-087,2,1.19524125602,0.257508874647,1.35847858694,0.335195909825,1.51601656899,0.862739076758
2D-087,3,1.51805208836,0.312736863652,1.75447140543,0.537194920784,2.08885231388,1.22392715342
2D-087,4,1.4290194668,0.356930597999,1.61838648626,0.496486627798,1.87910076601,1.03323547996
2D-087,5,0.819908348289,0.130872064711,1.0929254495,0.244306929109,1.27729168589,0.723245879042
2D-087,6,1.85414308401,0.301021160407,1.99570222442,0.455100025419,2.22027870792,1.21338828626
2D-087,7,1.36566022252,0.272310407361,1.43240726915,0.344118741773,1.5588236526,0.885087051195
2D-088,0,1.91337235109,0.364909127777,1.97366682951,0.486716395538,2.17321774377,1.21372888933
2D-088,1,1.43352752705,0.25593850524,1.55672831541,0.310162685839,1.69925467806,0.820372543192
2D-088,2,1.51459858891,0.4679143567,1.58881599666,0.588452827051,1.84516546779,1.12377218181
2D-088,3,1.51452794086,0.466565451776,1.58891428128,0.58743662246,1.84509716315,1.12284351821
2D-088,4,0.86737462959,0.2029023399,1.06406595699,0.217696179987,1.18692290744,0.529720178478
2D-088,5,1.91442759536,0.365630871502,1.97437496984,0.487516123985,2.1742857123,1.21452550685
2D-088,6,1.43346051032,0.255573298641,1.55682875092,0.309609306976,1.69909760905,0.819720014495
2D-088,7,0.851601242821,0.342737047989,0.918453334007,0.415754805746,1.08454171056,0.789878068786
2D-089,0,0.866526476244,0.201394189333,1.06400249582,0.216526320547,1.1866927932,0.528536132533
2D-089,1,1.43107048121,0.23480257803,1.55689141694,0.286169555132,1.68747669177,0.794696298631
2D-089,2,0.838239657161,0.319087813112,0.918363188351,0.41619385505,1.09717713144,0.800490486865
2D-089,3,1.51786307631,0.487224182872,1.5848111729,0.598093581835,1.83796427847,1.13207321738
2D-089,4,1.93147115736,0.362819419955,1.98290924469,0.485438088717,2.18011611612,1.21262615793
2D-089,5,1.43575415842,0.254989122709,1.5576326716,0.31679106167,1.70498392972,0.82955897065
2D-089,6,1.87573763883,0.360257735456,1.95381908309,0.486394406472,2.15781803598,1.21551339434
2D-089,7,1.51334662637,0.439992485941,1.59737728531,0.590945045867,1.87186740022,1.13843569053
2D-090,0,1.48938449991,0.350166042076,1.69294017047,0.569581944776,2.02609746388,1.22859225163
2D-090,1,1.4671758211,0.188217199985,1.58070025123,0.231443039649,1.68515806397,0.733998283493
2D-090,2,1.48967281983,0.350485590755,1.69412055749,0.570173760918,2.02785089746,1.23018964079
2D-090,3,0.618015303665,0.0254143077836,1.04539511033,0.330213607988,1.39525870928,0.987202332968
2D-090,4,0.864636772654,0.174783243796,1.0616166579,0.195087558966,1.17647654113,0.508632507757
2D-090,5,1.78044456455,0.291978662958,1.91926546784,0.498011609827,2.17365838921,1.27724404595
2D-090,6,1.38871643518,0.176952355536,1.56078384003,0.309406267261,1.75146957393,0.881475685172
2D-090,7,1.77912992865,0.292264896073,1.91877128957,0.499003008306,2.17403453277,1.27847614895
2D-091,0,1.38901404741,0.282196030107,1.57598070397,0.424651941923,1.82411617284,0.962377308227
2D-091,1,0.374772670409,0.586407012797,0.539833318269,0.622741889948,0.814063470983,0.780992875378
2D-091,2,1.50953690247,0.330356011823,1.56495128226,0.379721331468,1.71075381639,0.895629822578
2D-091,3,1.51194317184,0.329728966953,1.56504762268,0.378426029616,1.70934760958,0.894399594723
2D-091,4,1.48510912796,0.271384038642,1.587242938,0.477035749593,1.84426548609,1.08451973792
2D-091,5,1.49333573807,0.26892367843,1.59186284508,0.472305885606,1.84624646143,1.08157218067
2D-091,6,1.491023599,0.17382498316,1.57685441528,0.319364216405,1.74573139862,0.908484953588
2D-091,7,1.4970196188,0.175121545318,1.57772010533,0.319611042467,1.74455764729,0.9059044887
2D-092,0,1.51154955266,0.337609529593,1.57210425636,0.432129888872,1.75845094575,0.961642550949
2D-092,1,0.687702651171,0.190563923904,1.01981315563,0.208805918259,1.21919926426,0.501624529671
2D-092,2,1.43998131271,0.165425832556,1.58923045941,0.194763984747,1.68422652738,0.684993835247
2D-092,3,0.688029400535,0.190304806089,1.019789167,0.208635714698,1.21902258369,0.501520214074
2D-092,4,0.920461323186,0.305542838329,1.07421995057,0.414004193341,1.30257109701,0.765962987275
2D-092,5,0.920488205263,0.30575343104,1.07409269746,0.413851082909,1.3022134422,0.765677239567
2D-092,6,1.49946693504,0.266745691262,1.58551516412,0.39292332197,1.77540466219,0.930084210882
2D-092,7,1.49948152568,0.266257519877,1.58537410493,0.392695777977,1.77518986993,0.930013033993
2D-093,0,0.721316487973,0.0065526386524,1.26614444054,0.160187543616,1.47222579911,0.868814315371
2D-093,1,1.64306350724,0.19224923773,1.87168863801,0.380445076503,2.11181262647,1.14063719008
2D-093,2,0.879898813046,0.242097144829,1.0657403615,0.250930642877,1.19899295746,0.563004077643
2D-093,3,1.45279764048,0.0762069685884,1.56458062891,0.131554344023,1.62757960958,0.642378287704
2D-093,4,1.75756548134,0.191120938269,1.94463735757,0.369504897167,2.16048271978,1.15147608746
2D-093,5,1.75708898121,0.190987289463,1.94436102743,0.369443686406,2.16025843402,1.15140281709
2D-093,6,1.6426100348,0.192329043448,1.87133280589,0.380602974019,2.1116197798,1.14074130676
2D-093,7,1.45296020926,0.0761514439791,1.56460486803,0.131451868412,1.62753066608,0.642276571934
2D-094,0,1.5022482693,0.249968396115,1.58428185473,0.391583018901,1.77836839936,0.939636341299
2D-094,1,1.51531144764,0.331885800422,1.57040033936,0.431696615058,1.75672720953,0.964944478787
2D-094,2,1.4984582516,0.27903264436,1.5819767532,0.382778836098,1.75947188788,0.910987470418
2D-094,3,0.690609472848,0.187515410168,1.02096348797,0.205388639378,1.217118031,0.498409035068
2D-094,4,0.691303456796,0.187227362958,1.02108789415,0.206554062227,1.21785570372,0.50023247176
2D-094,5,0.898499056344,0.284703093453,1.08205550475,0.418465125194,1.33117280904,0.779625295035
2D-094,6,1.44315146815,0.15983721456,1.58774009838,0.190565878807,1.67985730876,0.682018928225
2D-094,7,0.902109798133,0.318246907739,1.0600501944,0.393004766686,1.27116046172,0.732696066857
2D-095,0,0.648626881113,0.0684800699783,1.03243654154,0.0828461852858,1.18301244549,0.369438546298
2D-095,1,0.781660604818,0.16895723115,1.04993749124,0.180760624592,1.19288695148,0.482737935648
2D-095,2,0.781501373381,0.168994565411,1.04987103747,0.180823163905,1.19290903511,0.482806011635
2D-095,3,1.34634344683,0.193663696225,1.5211542139,0.226812442145,1.63434910236,0.726713838839
2D-095,4,0.64903145557,0.0683805521284,1.0325204829,0.0827705226577,1.18292170903,0.369416039061
2D-095,5,0.781670710543,0.168722752673,1.04990092754,0.180534908279,1.19274449871,0.482519474625
2D-095,6,0.782186676742,0.168931248858,1.04997254053,0.18076204016,1.19273776005,0.482828582458
2D-095,7,1.34663428183,0.193549282466,1.52114724448,0.226726665088,1.63421792859,0.72667738621
2D-096,0,1.41289636476,0.269591850779,1.56600869381,0.351995181832,1.74867578024,0.866151013715
2D-096,1,0.944913306428,0.293618234949,1.0766646014,0.353776504494,1.25510958533,0.69029693273
2D-096,2,1.45966054116,0.265327831048,1.5566009888,0.342006384609,1.70861708265,0.862293645662
2D-096,3,0.910870969376,0.21406748179,1.06585894296,0.237988546478,1.18421598563,0.560134403174
2D-096,4,0.739261262694,0.153995410777,1.03420581244,0.18222986746,1.20117011832,0.485547117082
2D-096,5,1.41433839212,0.269489732383,1.56679005715,0.352155637469,1.74946533031,0.866367247135
2D-096,6,0.739574547837,0.154002701706,1.03416099031,0.182201688905,1.20099341491,0.485560920786
2D-096,7,1.46095023358,0.265669114809,1.55719868305,0.341844907761,1.70885908507,0.86194314147
2D-097,0,1.59551984236,0.257225706447,1.7780556972,0.343110762658,1.9323661291,1.04892595343
2D-097,1,1.55405415979,0.276363885231,1.76220108036,0.387970884134,1.93945680766,1.10047437937
2D-097,2,1.31375851495,0.264276381717,1.4876465358,0.342869804243,1.64720354516,0.865500973528
2D-097,3,1.37551241113,0.277527489814,1.52618761853,0.326671193579,1.6780074774,0.837235927594
2D-097,4,1.33226825782,0.170443348093,1.47653118084,0.234783215935,1.59242426318,0.758467825806
2D-097,5,0.79099212863,0.231091535232,1.06092390769,0.282271022021,1.23624521349,0.601382059971
2D-097,6,1.42024427071,0.306354348392,1.55905092725,0.353502722139,1.71333242132,0.860819547583
2D-097,7,1.8254665535,0.254493422146,1.89458713231,0.331128485147,2.01782865478,1.05368761936
2D-098,0,1.37965398462,0.117783035183,1.56701332121,0.256338080074,1.73463054233,0.827319272687
2D-098,1,1.45666147036,0.175900136517,1.57450369716,0.3236230591,1.74518065186,0.902639651821
2D-098,2,1.84761814888,0.139690340696,1.9689452115,0.342729436448,2.15882923865,1.13056073836
2D-098,3,1.56557036538,0.0558274209477,1.77645040529,0.248755889767,1.96338328179,1.0074648898
2D-098,4,1.44235154722,0.101250568037,1.58136158555,0.17535058276,1.68864002068,0.687006162927
2D-098,5,0.697994548998,0.0637493206442,1.02117167391,0.0911512095896,1.16421960043,0.388203494567
2D-098,6,0.949852219291,0.159516197332,1.21289633089,0.246869972818,1.3718314466,0.755940619307
2D-098,7,0.700892762917,0.0745137359945,1.02113107231,0.0997895033868,1.16627811852,0.396593839301
2D-099,0,0.750159259413,0.103208116223,1.05000962585,0.134899064133,1.17998952401,0.438292897063
2D-099,1,1.36568158478,0.0940526750373,1.56287255232,0.116732749307,1.65734465228,0.601608866629
2D-099,2,1.41016532738,0.110249431523,1.56152832864,0.25876875197,1.71997480517,0.835428226083
2D-099,3,1.46702638856,0.0408345284653,1.49258378817,0.091574189106,1.51657373264,0.621740822061
2D-099,4,1.96216813206,0.135897411861,2.00741470462,0.279650155196,2.13870451869,1.0407003003
2D-099,5,1.41459987737,0.125487395717,1.56475953422,0.275468429771,1.72782211398,0.851397149846
2D-099,6,1.46694090914,0.0407539264845,1.49243939584,0.0915142623521,1.51639035016,0.621722563352
2D-099,7,1.40647299513,0.0985929350441,1.57399467911,0.227680232831,1.72850119626,0.783520848701
2D-100,0,1.2443087404,0.1575021908,1.38305406149,0.301649960916,1.54681332927,0.891479648058
2D-100,1,1.24301396392,0.157347758107,1.38231501276,0.301520060486,1.54609583737,0.891257775118
2D-100,2,1.62924417434,0.39148819235,1.84141652799,0.624115497926,2.15490326925,1.42123062098
2D-100,3,1.62868764427,0.391398088283,1.84123815669,0.624158561741,2.15492105359,1.42136300741
2D-100,4,1.98989337029,0.49058412191,2.04360692486,0.64503529137,2.30649565721,1.38291131649
2D-100,5,1.98982413024,0.490335871529,2.04355201821,0.644883054635,2.30637798795,1.38278594456
2D-100,6,1.78740710717,0.440425937444,1.87376016216,0.553495902886,2.07582756165,1.28887416636
2D-100,7,1.78789303809,0.440554448874,1.87401648861,0.553476889963,2.07599711931,1.28878307938
2D-101,0,1.3784012175,0.230391661088,1.4846312743,0.281242610332,1.59601038505,0.801356753489
2D-101,1,1.17970370275,0.135247163728,1.37966651321,0.302642346263,1.56309987382,0.875682861586
2D-101,2,1.42850470746,0.175200048141,1.7401985123,0.421693305634,2.02135974607,1.22073662248
2D-101,3,1.47753365829,0.264567597758,1.5822216803,0.302273620117,1.7008580949,0.802652596857
2D-101,4,1.44861021955,0.231579488836,1.60462863961,0.392471422298,1.8269366439,0.945515319209
2D-101,5,1.4877256533,0.259978122503,1.62457577921,0.450503352051,1.8755219142,1.04187475105
2D-101,6,1.59475996346,0.164955176349,1.8194625702,0.330872927355,2.03596580374,1.05111727697
2D-101,7,0.878608870243,0.195000394065,1.19219654703,0.287327138158,1.38647888533,0.792703715872
2D-102,0,1.47272619863,0.18237862216,1.58472234575,0.326207688915,1.76034701942,0.885155756758
2D-102,1,1.85928005152,0.100633426786,1.95684048698,0.255186134895,2.08502595608,1.00927587152
2D-102,2,1.5067512418,0.101240272351,1.70210139431,0.213710814458,1.84995012599,0.868606843358
2D-102,3,0.732346163424,0.249787594804,1.01260798153,0.290335998087,1.22686275451,0.6003114161
2D-102,4,0.655534409378,0.0473411987991,1.01857047743,0.0653086064803,1.16888163105,0.353862014053
2D-102,5,0.714940612254,0.11385565443,1.02034756422,0.133338906638,1.1723274948,0.430275921463
2D-102,6,0.662575137691,0.0546453558681,1.02116639702,0.0720487429314,1.17030698182,0.361117191736
2D-102,7,0.848218647512,0.0950562516225,1.11379079336,0.202463854242,1.28211119206,0.688221022432
2D-103,0,0.902770195501,0.268461016541,1.09540610943,0.405802613928,1.324626736,0.77925815124
2D-103,1,1.42861146934,0.257486004344,1.55881374386,0.320504927141,1.70571520388,0.832187678084
2D-103,2,1.47044690738,0.465801150042,1.66007028481,0.679648494422,2.03510529055,1.28586785843
2D-103,3,1.70073439667,0.245342691242,1.83198874326,0.328871122209,1.95713918312,1.05114684063
2D-103,4,1.77106449551,0.288320682061,1.87150002506,0.404707601876,2.04046590816,1.14251955645
